Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,89,6567,2,239.43,307.14,48.853,71.66,4.71E+05,149.09,9.79E+05,19.888,1.31E+05,26.964,1.77E+05,9.3697,61531,
1,1,90,4231,1,267.33,126,49.124,84.183,3.56E+05,178.54,7.55E+05,45.107,1.91E+05,22.474,95088,9.4918,40160,
1,1,91,3695,1,162.04,197.76,45.552,64.958,2.40E+05,194.24,7.18E+05,20.195,74621,24.586,90844,60.422,2.23E+05,
1,1,92,2481,2,248.75,196.02,47.802,121.98,3.03E+05,180.98,4.49E+05,15.934,39532,22.391,55552,7.2729,18044,
1,1,93,3663,2,157.56,223.07,50.109,75.272,2.76E+05,196.67,7.20E+05,18.945,69395,20.089,73587,8.5566,31343,
1,1,94,2077,1,257.07,102.6,49.251,90.875,1.89E+05,181.26,3.76E+05,34.535,71729,20.253,42065,8.7915,18260,
1,1,95,3050,1,232.85,162.77,50.45,120.4,3.67E+05,194.4,5.93E+05,29.106,88773,24.365,74314,7.7036,23496,
1,1,96,4849,1,191.08,161.82,49.885,73.821,3.58E+05,198.24,9.61E+05,18.145,87983,19.432,94225,25.676,1.25E+05,
1,1,97,2620,1,184.61,224.95,49.302,93.926,2.46E+05,188.57,4.94E+05,50.752,1.33E+05,26.593,69673,9.3214,24422,
1,1,98,8813,2,291.32,268.92,50.336,53.776,4.74E+05,155.22,1.37E+06,16.345,1.44E+05,32.957,2.90E+05,7.759,68380,
1,1,99,4163,2,276.8,169.85,50.147,115.14,4.79E+05,164.02,6.83E+05,16.347,68051,15.432,64244,6.6289,27596,
1,1,100,8155,1,163.45,174.47,52.934,64.888,5.29E+05,195.26,1.59E+06,18.466,1.51E+05,22.809,1.86E+05,34.893,2.85E+05,
1,1,101,5414,1,194.22,246.47,53.073,86.923,4.71E+05,185.94,1.01E+06,35.348,1.91E+05,25.092,1.36E+05,8.6596,46883,
1,1,102,4328,2,303.86,339.76,52.199,103.48,4.48E+05,125.79,5.44E+05,18.036,78058,28.094,1.22E+05,7.2311,31296,
1,1,103,3589,1,224.59,130.94,51.961,97.3,3.49E+05,186.07,6.68E+05,51.36,1.84E+05,28.319,1.02E+05,10.989,39440,
1,1,104,938,1,165.65,122.4,50.165,116.53,1.09E+05,205.24,1.93E+05,22.057,20689,39.182,36753,44.435,41680,
1,1,105,1966,1,186.08,207.1,53.613,97.009,1.91E+05,194.95,3.83E+05,47.131,92660,23.937,47060,9.5977,18869,
